feat_skill_python,feat_skill_sql,feat_skill_excel,feat_skill_tableau,feat_skill_power_bi,feat_skill_project_management,feat_skill_machine_learning,feat_skill_deep_learning,feat_skill_nlp,feat_skill_pandas,feat_skill_numpy,feat_skill_spark,feat_skill_aws,feat_skill_azure,feat_skill_gcp,feat_skill_docker,feat_skill_kubernetes,feat_skill_snowflake,feat_num_skills_matched,feat_degree_bachelor,feat_degree_master,feat_degree_mba,feat_degree_phd,feat_top_degree_level,feat_high_title,feat_job_tech,feat_job_sales,feat_job_marketing,feat_job_finance,feat_job_operations,feat_job_hr,feat_job_product,feat_job_design,feat_cert_aws,feat_cert_pmp,feat_cert_scrum,feat_cert_csm,feat_cert_six_sigma,feat_cert_cfa,feat_cert_cpa,feat_cert_azure,feat_cert_gcp,feat_num_promotions,feat_years_experience_extracted,feat_has_metrics,feat_text_len_chars,feat_text_len_words,Experience (Years),Salary Expectation ($),Projects Count,Resume_ID,AI Score (0-100),Recruiter_Decision,_ai_bin,AI Score (Uniform 0-100),feat_salary_extracted,text_len
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,107,14,6,109463,6,941,100,Hire,"(80.0, 100.0]",90.37162162162164,91661.0,1065.0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,97,12,2,60745,0,901,40,Hire,"(35.0, 45.0]",15.076013513513514,75131.0,2358.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,9,0,107,14,6,109463,6,941,100,Reject,"(80.0, 100.0]",90.37162162162164,78219.0,2019.0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,82,12,1,58606,10,32,75,Reject,"(62.5, 80.0]",65.79391891891892,92097.0,2556.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,67,10,9,62823,7,932,100,Hire,"(80.0, 100.0]",90.37162162162164,135792.0,2720.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,73,9,1,100697,9,642,65,Reject,"(62.5, 80.0]",52.78716216216216,132245.0,1171.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7,0,107,14,6,109463,6,941,100,Hire,"(80.0, 100.0]",90.37162162162164,120314.0,1668.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,91,12,4,96836,1,225,70,Hire,"(62.5, 80.0]",59.332770270270274,114185.0,2486.0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,89,12,2,60533,2,367,45,Hire,"(35.0, 45.0]",21.32601351351352,70929.0,2814.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,0,85,12,3,95288,3,737,60,Reject,"(50.0, 60.0]",45.86148648648648,74992.0,2876.0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,94,12,0,82635,7,311,50,Hire,"(45.0, 50.0]",31.29222972972973,131518.0,2680.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,73,11,2,115687,7,350,65,Hire,"(62.5, 80.0]",52.78716216216216,75839.0,1416.0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,8,0,97,13,3,45475,3,588,70,Hire,"(62.5, 80.0]",59.332770270270274,70589.0,1652.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,110,13,2,102929,10,230,95,Reject,"(80.0, 100.0]",79.6875,96723.0,2524.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,80,11,1,51200,10,42,80,Reject,"(62.5, 80.0]",72.12837837837837,71461.0,2402.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,95,12,3,106073,4,641,70,Hire,"(62.5, 80.0]",59.332770270270274,108664.0,2499.0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,0,107,14,0,77105,4,514,50,Hire,"(45.0, 50.0]",31.29222972972973,76798.0,1473.0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6,0,91,12,4,96836,1,225,70,Reject,"(62.5, 80.0]",59.332770270270274,102352.0,1749.0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,70,10,2,116969,7,844,65,Hire,"(62.5, 80.0]",52.78716216216216,97262.0,2081.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,85,12,3,95288,3,737,60,Hire,"(50.0, 60.0]",45.86148648648648,122167.0,1821.0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,0,82,12,1,58606,10,32,75,Reject,"(62.5, 80.0]",65.79391891891892,119584.0,2647.0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,68,10,4,116278,0,504,50,Hire,"(45.0, 50.0]",31.29222972972973,106308.0,1591.0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,97,12,0,108549,2,658,30,Reject,"(14.999, 35.0]",5.701013513513513,80621.0,2045.0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,92,13,3,75300,5,375,80,Hire,"(62.5, 80.0]",72.12837837837837,126831.0,1627.0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,81,10,7,42894,0,136,80,Hire,"(62.5, 80.0]",72.12837837837837,99160.0,2895.0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,94,12,7,64888,5,889,100,Hire,"(80.0, 100.0]",90.37162162162164,118544.0,2991.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,95,12,3,106073,4,641,70,Reject,"(62.5, 80.0]",59.332770270270274,122035.0,2788.0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,72,10,1,95656,9,398,65,Hire,"(62.5, 80.0]",52.78716216216216,128415.0,2273.0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,6,0,105,13,8,83146,10,999,100,Reject,"(80.0, 100.0]",90.37162162162164,90556.0,1977.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,3,0,94,11,0,68407,4,767,40,Hire,"(35.0, 45.0]",15.076013513513514,102886.0,2542.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6,0,93,12,2,54759,1,334,50,Reject,"(45.0, 50.0]",31.29222972972973,82926.0,2055.0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,7,0,71,9,3,93508,4,710,60,Reject,"(50.0, 60.0]",45.86148648648648,112294.0,2294.0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,6,0,90,12,1,65217,6,351,60,Hire,"(50.0, 60.0]",45.86148648648648,119962.0,1608.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9,0,84,11,8,97521,7,104,100,Hire,"(80.0, 100.0]",90.37162162162164,78418.0,1272.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,72,10,1,95656,9,398,65,Reject,"(62.5, 80.0]",52.78716216216216,137394.0,1913.0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,9,0,110,13,2,102929,10,230,95,Hire,"(80.0, 100.0]",79.6875,128956.0,2077.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,77,10,6,59504,1,421,80,Reject,"(62.5, 80.0]",72.12837837837837,103937.0,1614.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,5,0,89,12,2,60533,2,367,45,Hire,"(35.0, 45.0]",21.32601351351352,100477.0,2702.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,8,0,93,13,1,40222,10,219,80,Hire,"(62.5, 80.0]",72.12837837837837,106764.0,1622.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,84,11,8,97521,7,104,100,Hire,"(80.0, 100.0]",90.37162162162164,92593.0,1942.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,5,0,89,12,0,114364,9,996,60,Hire,"(50.0, 60.0]",45.86148648648648,81850.0,1173.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,92,13,5,45733,0,950,75,Reject,"(62.5, 80.0]",65.79391891891892,109056.0,1185.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,4,0,73,9,1,100697,9,642,65,Reject,"(62.5, 80.0]",52.78716216216216,71046.0,1573.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,6,0,92,13,5,45733,0,950,75,Reject,"(62.5, 80.0]",65.79391891891892,101516.0,2206.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,80,11,0,47079,8,272,50,Hire,"(45.0, 50.0]",31.29222972972973,128642.0,2001.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,97,13,1,99954,8,947,70,Reject,"(62.5, 80.0]",59.332770270270274,119284.0,1448.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,71,9,3,93508,4,710,60,Hire,"(50.0, 60.0]",45.86148648648648,73217.0,1770.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,6,0,91,12,4,96836,1,225,70,Hire,"(62.5, 80.0]",59.332770270270274,108872.0,2723.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,95,12,1,47674,9,798,70,Hire,"(62.5, 80.0]",59.332770270270274,84426.0,1599.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,91,12,4,96836,1,225,70,Reject,"(62.5, 80.0]",59.332770270270274,111417.0,1690.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,100,13,2,59121,4,317,60,Hire,"(50.0, 60.0]",45.86148648648648,100580.0,2523.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,6,0,67,10,9,62823,7,932,100,Hire,"(80.0, 100.0]",90.37162162162164,107249.0,2321.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,8,0,91,12,4,96836,1,225,70,Reject,"(62.5, 80.0]",59.332770270270274,70557.0,2280.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,7,0,90,12,1,65217,6,351,60,Hire,"(50.0, 60.0]",45.86148648648648,91944.0,2153.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,8,0,73,11,2,115687,7,350,65,Hire,"(62.5, 80.0]",52.78716216216216,123235.0,2900.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,5,0,70,9,2,41824,7,662,65,Reject,"(62.5, 80.0]",52.78716216216216,95793.0,2004.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,7,0,91,12,0,74792,5,267,45,Hire,"(35.0, 45.0]",21.32601351351352,73796.0,1631.0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,5,0,92,13,5,45733,0,950,75,Hire,"(62.5, 80.0]",65.79391891891892,87857.0,1377.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,95,12,3,106073,4,641,70,Hire,"(62.5, 80.0]",59.332770270270274,102687.0,2089.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,73,9,5,40736,6,442,90,Hire,"(80.0, 100.0]",77.74493243243244,120650.0,2541.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,6,0,78,11,0,64620,6,244,50,Hire,"(45.0, 50.0]",31.29222972972973,107630.0,2022.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,68,9,7,106469,0,39,80,Hire,"(62.5, 80.0]",72.12837837837837,84202.0,1278.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,9,0,97,12,3,105166,5,468,75,Hire,"(62.5, 80.0]",65.79391891891892,109253.0,2788.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,7,0,95,12,1,47674,9,798,70,Reject,"(62.5, 80.0]",59.332770270270274,84012.0,1035.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,8,0,72,10,2,64118,0,535,30,Reject,"(14.999, 35.0]",5.701013513513513,88368.0,1977.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,84,11,8,97521,7,104,100,Hire,"(80.0, 100.0]",90.37162162162164,102481.0,2777.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,5,0,90,12,1,65217,6,351,60,Reject,"(50.0, 60.0]",45.86148648648648,133372.0,2987.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0,73,9,5,40736,6,442,90,Hire,"(80.0, 100.0]",77.74493243243244,86639.0,2062.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,8,0,68,9,7,106469,0,39,80,Reject,"(62.5, 80.0]",72.12837837837837,111168.0,2181.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,6,0,77,10,6,59504,1,421,80,Hire,"(62.5, 80.0]",72.12837837837837,100284.0,2948.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,85,12,4,114988,5,137,80,Hire,"(62.5, 80.0]",72.12837837837837,108751.0,2869.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,88,11,2,106309,7,681,75,Reject,"(62.5, 80.0]",65.79391891891892,74849.0,1142.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,7,0,107,14,6,109463,6,941,100,Reject,"(80.0, 100.0]",90.37162162162164,81971.0,2055.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,89,12,2,60533,2,367,45,Reject,"(35.0, 45.0]",21.32601351351352,77799.0,1108.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,100,13,0,93079,2,822,30,Reject,"(14.999, 35.0]",5.701013513513513,70794.0,2358.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,3,0,92,13,5,45733,0,950,75,Hire,"(62.5, 80.0]",65.79391891891892,97133.0,1164.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,85,12,4,114988,5,137,80,Reject,"(62.5, 80.0]",72.12837837837837,130085.0,1641.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,68,10,7,47840,0,510,80,Hire,"(62.5, 80.0]",72.12837837837837,112077.0,1106.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,70,10,2,116969,7,844,65,Hire,"(62.5, 80.0]",52.78716216216216,121205.0,2481.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,80,11,1,60465,3,192,45,Reject,"(35.0, 45.0]",21.32601351351352,104635.0,2561.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,84,11,8,97521,7,104,100,Reject,"(80.0, 100.0]",90.37162162162164,109288.0,1764.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,94,12,7,64888,5,889,100,Reject,"(80.0, 100.0]",90.37162162162164,75391.0,1132.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,8,0,101,14,3,66379,6,18,80,Reject,"(62.5, 80.0]",72.12837837837837,137863.0,1498.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,97,13,1,99954,8,947,70,Hire,"(62.5, 80.0]",59.332770270270274,71355.0,2912.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,107,14,0,77105,4,514,50,Hire,"(45.0, 50.0]",31.29222972972973,138837.0,2041.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,97,13,3,45475,3,588,70,Reject,"(62.5, 80.0]",59.332770270270274,129269.0,2158.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,5,0,96,12,3,53096,7,830,85,Hire,"(80.0, 100.0]",76.30912162162163,88837.0,1812.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,107,14,5,74090,3,606,95,Reject,"(80.0, 100.0]",79.6875,89517.0,2525.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,8,0,107,14,0,77105,4,514,50,Hire,"(45.0, 50.0]",31.29222972972973,102205.0,2880.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,8,0,92,13,3,75300,5,375,80,Hire,"(62.5, 80.0]",72.12837837837837,131305.0,1788.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,9,0,107,14,5,74090,3,606,95,Hire,"(80.0, 100.0]",79.6875,139363.0,2403.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,4,0,92,13,5,45733,0,950,75,Reject,"(62.5, 80.0]",65.79391891891892,92604.0,2988.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,7,0,91,12,4,96836,1,225,70,Reject,"(62.5, 80.0]",59.332770270270274,82738.0,2116.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,4,0,97,12,0,108549,2,658,30,Reject,"(14.999, 35.0]",5.701013513513513,97003.0,1167.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,80,11,1,51200,10,42,80,Reject,"(62.5, 80.0]",72.12837837837837,124576.0,1176.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,6,0,72,9,4,87051,0,412,50,Hire,"(45.0, 50.0]",31.29222972972973,136786.0,1595.0
